word2vec,epoch,batch_size,hidden_dim,activate_func,optimizer,learning_rate,l2_regular,dropout_rate,accuracy,precision,recall,f1,auc
w2v_jawiki_d200_w12.model,400,64,200,tanh,adam,0.1,0.0,0.0,0.5728542914171657,0.0,0.0,0.0,0.5
w2v_jawiki_d200_w12.model,200,64,200,tanh,adam,0.1,0.001,0.0,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
w2v_jawiki_d200_w12.model,300,64,200,tanh,adam,0.1,0.001,0.0,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
w2v_jawiki_d200_w12.model,400,64,200,tanh,adam,0.1,0.001,0.0,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
w2v_jawiki_d200_w12.model,200,64,200,tanh,adam,0.01,0.0,0.0,0.7744510978043913,0.7463414634146341,0.7149532710280374,0.7303102625298329,0.7668843010192452
w2v_jawiki_d200_w12.model,300,64,200,tanh,adam,0.01,0.0,0.0,0.7644710578842315,0.7352941176470589,0.7009345794392523,0.7177033492822966,0.7563906346673613
w2v_jawiki_d200_w12.model,400,64,200,tanh,adam,0.01,0.0,0.0,0.7644710578842315,0.7526315789473684,0.6682242990654206,0.7079207920792079,0.752230616431665
w2v_jawiki_d200_w12.model,200,64,200,tanh,adam,0.01,0.001,0.0,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
w2v_jawiki_d200_w12.model,300,64,200,tanh,adam,0.01,0.001,0.0,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
w2v_jawiki_d200_w12.model,400,64,200,tanh,adam,0.01,0.001,0.0,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
w2v_jawiki_d200_w12.model,200,64,200,tanh,adam,0.001,0.0,0.0,0.7944111776447106,0.7605633802816901,0.7570093457943925,0.7587822014051522,0.7896544986811683
w2v_jawiki_d200_w12.model,300,64,200,tanh,adam,0.001,0.0,0.0,0.7864271457085829,0.7511737089201878,0.7476635514018691,0.7494145199063232,0.7814972809274154
w2v_jawiki_d200_w12.model,400,64,200,tanh,adam,0.001,0.0,0.0,0.7824351297405191,0.774869109947644,0.6915887850467289,0.7308641975308642,0.7708815005373021
w2v_jawiki_d200_w12.model,200,64,200,tanh,adam,0.001,0.001,0.0,0.8203592814371258,0.8333333333333334,0.7242990654205608,0.775,0.8081425640691654
